FRNM_NM,RN_ADDR,OPR_TIME_INFO,RPRS_TELNO,HMPG_URL,LA_VLUE,LO_VLUE
조은동물병원,경기도 성남시 중원구 광명로142번길 3 (성남동),월 09:10 - 18:30 | 화 09:10 - 18:30 | 수 09:10 - 18:30 | 목 09:10 - 18:30 | 금 09:10 - 18:30 | 토 09:10 - 14:00 | 일 정기휴무 (매주 일요일),031-741-1701,,37.43749619,127.1441879
조은동물병원,제주특별자치도 서귀포시 동문로 40 (서귀동),월 09:00 - 19:00 | 화 09:00 - 19:00 | 수 09:00 - 19:00 | 목 09:00 - 19:00 | 금 09:00 - 19:00 | 토 09:00 - 18:00 | 일 정기휴무 (매주 일요일),064-762-0243,,33.25027847,126.5648956
조은 동물병원,강원특별자치도 원주시 로아노크로 8 (단계동),월 09:30 - 18:30 | 화 09:30 - 18:30 | 수 정기휴무 (매주 수요일) | 목 09:30 - 18:30 | 금 09:30 - 18:30 | 토 09:30 - 14:30 | 일 정기휴무 (매주 일요일) | 13:00 - 14:00 휴게시간 | 18:00 접수마감 | 13:00 - 14:00 휴게시간 | 18:00 접수마감 | 13:00 - 14:00 휴게시간 | 18:00 접수마감 | 14:00 접수마감 | 13:00 - 14:00 휴게시간 | 18:00 접수마감,033-742-8475,,37.34400177,127.9272156
조은동물병원,"전북특별자치도 정읍시 수성택지2길 17 (수성동, 부영1차 아파트)",,063-536-7582,,35.57711411,126.8551178
조은동물병원,인천광역시 남동구 남동대로370번길 113 (논현동),,032-428-0275,,37.41378403,126.7119675
조은동물병원,경상북도 포항시 남구 중흥로 124 (상도동),월 09:30 - 19:00 | 화 09:30 - 19:00 | 수 09:30 - 19:00 | 목 09:30 - 19:00 | 금 09:30 - 19:00 | 토 09:30 - 15:00 | 일 정기휴무 (매주 일요일) | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간,054-277-7535,,36.01564789,129.3526764
조은동물병원,서울특별시 성동구 왕십리로 381-1 (하왕십리동),월 09:00 - 20:00 | 화 09:00 - 20:00 | 수 10:00 - 19:00 | 목 10:00 - 19:00 | 금 09:00 - 20:00 | 토 09:00 - 20:00 | 일 10:00 - 19:00 | 13:00 - 14:00 휴게시간 | 19:30 접수마감 | 13:00 - 14:00 휴게시간 | 18:30 접수마감 | 13:00 - 14:00 휴게시간 | 18:30 접수마감 | 13:00 - 14:00 휴게시간 | 19:30 접수마감 | 13:00 - 14:00 휴게시간 | 19:30 접수마감 | 13:00 - 14:00 휴게시간 | 18:30 접수마감 | 13:00 - 14:00 휴게시간 | 19:30 접수마감,0507-1399-0075,,37.5645752,127.0278931
조은동물의료원,부산 남구 수영로 338 2층 ,월 09:30 - 18:00 | 화 09:30 - 18:00 | 수 09:30 - 18:00 | 목 09:30 - 18:00 | 금 09:30 - 18:00 | 토 09:30 - 18:00 | 일 정기휴무 (매주 일요일) | 12:30 - 13:30 휴게시간 | 12:30 - 13:30 휴게시간 | 12:30 - 13:30 휴게시간 | 12:30 - 13:30 휴게시간 | 12:30 - 13:30 휴게시간 | 12:30 - 13:30 휴게시간,053-742-0075,https://blog.naver.com/joeunamc,35.85598755,128.6507416
조이고양이병원x조이강아지병원,경기도 안산시 단원구 화랑로 103 (원곡동),월 10:00 - 19:00 | 화 10:00 - 19:00 | 수 10:00 - 19:00 | 목 10:00 - 19:00 | 금 10:00 - 19:00 | 토 10:00 - 18:00 | 일 정기휴무 (매주 일요일) | 13:00 - 14:30 휴게시간 | 13:00 - 14:30 휴게시간 | 13:00 - 14:30 휴게시간 | 13:00 - 14:30 휴게시간 | 13:00 - 14:30 휴게시간 | 13:00 - 14:30 휴게시간,031-492-8555,http://pf.kakao.com/_xdwWsG,37.32704544,126.8007736
조이동물병원,경기도 고양시 일산서구 탄중로 111 (덕이동),월 10:00 - 19:00 | 화 10:00 - 19:00 | 수 정기휴무 (매주 수요일) | 목 10:00 - 19:00 | 금 10:00 - 19:00 | 토 10:00 - 19:00 | 일 정기휴무 (매주 일요일) | 13:00 - 14:30 휴게시간 | 18:40 접수마감 | 13:00 - 14:30 휴게시간 | 18:40 접수마감 | 13:00 - 14:30 휴게시간 | 18:40 접수마감 | 13:00 - 14:30 휴게시간 | 18:40 접수마감 | 13:00 - 14:30 휴게시간 | 18:40 접수마감,031-919-1175,https://blog.naver.com/joyah1175,37.69306946,126.757576
조이동물병원 제니스점,"경기도 고양시 일산서구 일현로 97-11 (탄현동, 일산 위브더제니스)",월 10:00 - 20:00 | 화 10:00 - 20:00 | 수 10:00 - 20:00 | 목 10:00 - 20:00 | 금 10:00 - 20:00 | 토 10:00 - 14:00 | 일 정기휴무 (매주 일요일) | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간,031-925-1175,,37.69521332,126.7620087
조재진동물병원,인천광역시 부평구 원적로 419 (산곡동),화 수 목 금 토 일,032-518-3800,,37.50391388,126.7130432
조재환동물병원,경상북도 예천군 예천읍 중앙로 72,,054-654-0606,,36.65275574,128.4555054
조정연동물병원,서울특별시 금천구 금하로 679 (시흥동),,02-806-1541,,37.45259476,126.9058075
조한웅동물병원,전북특별자치도 익산시 춘포면 궁성로 130,,,,35.92454147,127.0528259
조항일동물병원,경상남도 창원시 진해구 진해대로 757 (석동),월 10:00 - 19:00 | 화 10:00 - 19:00 | 수 10:00 - 19:00 | 목 10:00 - 19:00 | 금 10:00 - 19:00 | 토 10:00 - 16:00 | 일 정기휴무 (매주 일요일) | 12:00 - 13:00 휴게시간 | 12:00 - 13:00 휴게시간 | 12:00 - 13:00 휴게시간 | 12:00 - 13:00 휴게시간 | 12:00 - 13:00 휴게시간 | 12:00 - 13:00 휴게시간,055-544-9900,,35.1596756,128.6984406
종로동물병원,광주광역시 북구 북문대로 154 (운암동),,062-523-7979,,35.1825676,126.8726578
종합동물병원,경상남도 밀양시 내이4길 5 (내이동),,0507-1460-7038,,35.49911499,128.7429962
종합동물병원,충남 청양군 청양읍 읍내리 164-3,월 08:30 - 18:00 | 화 08:30 - 18:00 | 수 08:30 - 18:00 | 목 08:30 - 18:00 | 금 08:30 - 18:00 | 토 08:30 - 12:00 | 일 정기휴무 (매주 일요일),041-943-8275,,36.450634,126.8047562
좋아서하는동물병원,"서울특별시 용산구 백범로 341 (원효로1가, 리첸시아 용산)",월 10:00 - 19:00 | 화 10:00 - 19:00 | 수 정기휴무 (매주 수요일) | 목 10:00 - 19:00 | 금 10:00 - 19:00 | 토 10:00 - 16:00 | 일 정기휴무 (매주 일요일) | 13:00 - 14:00 휴게시간 | 18:30 접수마감 | 13:00 - 14:00 휴게시간 | 18:30 접수마감 | 13:00 - 14:00 휴게시간 | 18:30 접수마감 | 13:00 - 14:00 휴게시간 | 15:30 접수마감 | 13:00 - 14:00 휴게시간 | 18:30 접수마감,0507-1353-0148,https://blog.naver.com/joavet,37.53793716,126.9679718
좋아요동물병원,서울특별시 중구 다산로36길 83 (신당동),,0507-1404-6675,,37.56052399,127.019104
좋은동물병원,광주광역시 서구 운천로 29 (금호동),,062-382-7588,,35.13525391,126.8588638
좋은친구들 동물병원,인천광역시 남동구 만수로50번길 25 (만수동),,032-469-7782,,37.45921326,126.731369
좌천동물병원,부산광역시 기장군 장안읍 해맞이로 17-1,,051-727-0170,,35.31341171,129.2452393
주수의과병원,경상남도 의령군 의령읍 의병로16길 18,,055-572-2267,,35.31797409,128.2602234
주안동물병원,인천광역시 미추홀구 석정로 400-1 (주안동),월 10:00 - 19:00 | 화 10:00 - 19:00 | 수 10:00 - 19:00 | 목 10:00 - 19:00 | 금 10:00 - 19:00 | 토 10:00 - 18:00 | 일 정기휴무 (매주 일요일) | 12:00 - 13:00 휴게시간 | 12:00 - 13:00 휴게시간 | 12:00 - 13:00 휴게시간 | 12:00 - 13:00 휴게시간 | 12:00 - 13:00 휴게시간 | 12:00 - 13:00 휴게시간,0507-1330-0095,,37.4667244,126.6798019
주앤동물병원,충청남도 아산시 중앙로 10 (온천동),월 09:30 - 19:30 | 화 09:30 - 19:30 | 수 09:30 - 19:30 | 목 09:30 - 19:30 | 금 09:30 - 19:30 | 토 10:00 - 16:00 | 일 정기휴무 (매주 일요일) | 12:00 - 13:00 휴게시간 | 12:00 - 13:00 휴게시간 | 12:00 - 13:00 휴게시간 | 12:00 - 13:00 휴게시간 | 12:00 - 13:00 휴게시간,041-547-0275,http://cafe.naver.com/zoonac,36.77591705,127.0024338
주연동물병원,서울특별시 중랑구 면목로 273 (면목동),월 10:00 - 19:00 | 화 10:00 - 19:00 | 수 10:00 - 19:00 | 목 10:00 - 19:00 | 금 10:00 - 19:00 | 토 10:00 - 14:00 | 일 정기휴무 (매주 일요일) | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간,02-2207-9931,,37.57730865,127.085701
주영동물약품병원,전라남도 함평군 학교면 함영로 501-3,,061-324-4434,,35.02194595,126.5326004
주주동물병원,서울특별시 동대문구 사가정로2길 121-1 (답십리동),,02-2244-1081,http://www.jujuah.co.kr/,37.57785797,127.0584869
주주동물병원,경기도 용인시 기흥구 구갈로 94 (구갈동),,031-284-8875,,37.28269577,127.1115112
주주동물병원,경상남도 김해시 덕정로 85 (관동동),월 10:00 - 19:00 | 화 10:00 - 19:00 | 수 10:00 - 19:00 | 목 10:00 - 19:00 | 금 10:00 - 19:00 | 토 10:00 - 18:00 | 일 정기휴무 (매주 일요일),055-324-0045,https://blog.naver.com/mata03,35.17994308,128.7944641
주주동물병원,강원특별자치도 강릉시 성덕포남로 105-10 (입암동),월 09:00 - 19:00 | 화 09:00 - 19:00 | 수 09:00 - 19:00 | 목 09:00 - 19:00 | 금 09:00 - 19:00 | 토 09:00 - 17:00 | 일 정기휴무 (매주 일요일) | 13:00 - 14:00 휴게시간 | 18:30 접수마감 | 13:00 - 14:00 휴게시간 | 18:30 접수마감 | 13:00 - 14:00 휴게시간 | 18:30 접수마감 | 13:00 - 14:00 휴게시간 | 18:30 접수마감 | 13:00 - 14:00 휴게시간 | 16:30 접수마감 | 13:00 - 14:00 휴게시간 | 18:30 접수마감,033-652-0075,https://blog.naver.com/zzah2018,37.76299286,128.9146576
주주동물종합병원,서울특별시 강남구 선릉로 412 (대치동),매일 09:00 - 22:00 ,02-556-0975,http://blog.smartmyshop.com/%EC%A3%BC%EC%A3%BC%EB%8F%99%EB%AC%BC%EC%A2%85%ED%95%A9%EB%B3%91%EC%9B%90,37.50172043,127.0505753
주주종합동물병원,인천광역시 부평구 경인로 1069 (부개동),월 10:00 - 19:00 | 화 10:00 - 19:00 | 수 10:00 - 19:00 | 목 10:00 - 19:00 | 금 10:00 - 19:00 | 토 11:00 - 16:00 | 일 정기휴무 (매주 일요일) | 12:00 - 13:00 휴게시간 | 18:30 접수마감 | 12:00 - 13:00 휴게시간 | 18:30 접수마감 | 12:00 - 13:00 휴게시간 | 18:30 접수마감 | 12:00 - 13:00 휴게시간 | 18:30 접수마감 | 12:00 - 13:00 휴게시간 | 15:30 접수마감 | 12:00 - 13:00 휴게시간 | 18:30 접수마감,032-505-7262,,37.48681641,126.738884
주현동물병원,"경기도 안양시 만안구 병목안로130번길 57-1 (안양동, 풍경채)",,031-443-9726,,37.39632797,126.9158554
죽전동물병원,경기도 용인시 기흥구 죽전로 49 (보정동),월 10:00 - 21:00 | 화 10:00 - 21:00 | 수 10:00 - 21:00 | 목 10:00 - 21:00 | 금 10:00 - 21:00 | 토 10:00 - 18:00 | 일 정기휴무 (매주 일요일) | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간,031-266-2993,https://blog.naver.com/astarose,37.32073212,127.1142654
죽전예담동물병원,경기도 용인시 수지구 대지로 58 (죽전동),월 10:00 - 20:00 | 화 10:00 - 20:00 | 수 10:00 - 20:00 | 목 10:00 - 20:00 | 금 10:00 - 20:00 | 토 10:00 - 20:00 | 일 정기휴무 (매주 일요일) | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간,031-264-7502,https://blog.naver.com/yedam7502,37.32849121,127.1149826
준동물병원,서울특별시 광진구 뚝섬로 541 (자양동),월 10:30 - 19:00 | 화 10:30 - 19:00 | 수 10:30 - 19:00 | 목 10:30 - 19:00 | 금 10:30 - 19:00 | 토 10:30 - 16:00 | 일 정기휴무 (매주 일요일) | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간,0507-1338-2263,https://blog.naver.com/wwqwe12,37.53490829,127.0703659
준동물병원,대구광역시 북구 공항로 12-2 (복현동),월 08:30 - 19:00 | 화 08:30 - 19:00 | 수 08:30 - 19:00 | 목 08:30 - 19:00 | 금 08:30 - 19:00 | 토 08:30 - 16:00 | 일 정기휴무 (매주 일요일),053-475-0079,https://blog.naver.com/junanimalhospital,35.89775848,128.6165314
준동물병원,경상남도 양산시 물금읍 증산역로 138,월 09:30 - 19:00 | 화 09:30 - 19:00 | 수 09:30 - 19:00 | 목 09:30 - 19:00 | 금 09:30 - 19:00 | 토 10:00 - 14:00 | 일 정기휴무 (매주 일요일) | 12:30 - 13:30 휴게시간 | 12:30 - 13:30 휴게시간 | 12:30 - 13:30 휴게시간 | 12:30 - 13:30 휴게시간 | 12:30 - 13:30 휴게시간,055-381-7532,,35.30988312,129.0049133
중계이오동물병원,서울특별시 노원구 한글비석로 245 (중계동),월 10:00 - 19:00 | 화 10:00 - 19:00 | 수 10:00 - 19:00 | 목 10:00 - 19:00 | 금 10:00 - 19:00 | 토 10:00 - 18:00 | 일 정기휴무 (매주 일요일),02-939-7579,,37.64926147,127.0763626
중곡동물병원,서울특별시 광진구 긴고랑로26길 47 (중곡동),월 10:00 - 19:30 | 화 10:00 - 19:30 | 수 10:00 - 19:30 | 목 10:00 - 14:00 | 금 10:00 - 19:30 | 토 10:00 - 18:00 | 일 정기휴무 (매주 일요일) | 13:00 - 14:00 휴게시간 | 19:00 접수마감 | 13:00 - 14:00 휴게시간 | 19:00 접수마감 | 13:30 접수마감 | 13:00 - 14:00 휴게시간 | 19:00 접수마감 | 13:00 - 14:00 휴게시간 | 17:30 접수마감 | 13:00 - 14:00 휴게시간 | 19:00 접수마감,0507-1448-5595,,37.56274414,127.0815735
중동동물병원,경기도 부천시 원미구 중동로 157-8 (중동),월 10:30 - 18:00 | 화 10:30 - 18:00 | 수 10:30 - 18:00 | 목 10:30 - 18:00 | 금 10:30 - 18:00 | 토 10:30 - 16:00 | 일 정기휴무 (매주 일요일) | 13:00 - 14:00 휴게시간,032-655-6034,https://blog.naver.com/akoaprin,37.49398422,126.7669144
중랑차동물병원,제주 제주시 조천읍 조함해안로 356 ,,02-433-0787,,37.59244156,127.07267
중리더펫동물병원,경기 용인시 기흥구 지삼로 227 ,월 10:00 - 19:00 | 화 10:00 - 19:00 | 수 10:00 - 19:00 | 목 10:00 - 19:00 | 금 10:00 - 19:00 | 토 10:00 - 19:00 | 일 10:00 - 18:00 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간,042-625-7588,https://blog.naver.com/thepetjl,36.36107635,127.4320221
중마동물병원,전라남도 광양시 중마중앙로 106 (중동),월 09:00 - 17:30 | 화 09:00 - 17:30 | 수 09:00 - 17:30 | 목 09:00 - 17:30 | 금 09:00 - 17:30 | 토 09:00 - 15:30 | 일 정기휴무 (매주 일요일) | 12:00 - 13:00 휴게시간 | 17:00 접수마감 | 12:00 - 13:00 휴게시간 | 17:00 접수마감 | 12:00 - 13:00 휴게시간 | 17:00 접수마감 | 12:00 - 13:00 휴게시간 | 17:00 접수마감 | 12:00 - 13:00 휴게시간 | 15:00 접수마감 | 12:00 - 13:00 휴게시간 | 17:00 접수마감,061-793-0075,,34.93978882,127.6984177
중문동물병원,제주특별자치도 서귀포시 천제연로 265 (중문동),월 10:00 - 18:30 | 화 10:00 - 18:30 | 수 정기휴무 (매주 수요일) | 목 10:00 - 18:30 | 금 10:00 - 18:30 | 토 10:00 - 18:30 | 일 10:00 - 16:30 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간,064-739-3111,http://www.instagram.com/joongmoonah,33.25132751,126.4329758
중부동물병원,충청북도 단양군 단양읍 삼봉로 319,,,,36.98525238,128.3691406
중부동물병원,대구광역시 중구 달구벌대로 2114 (봉산동),,053-253-8278,,35.8649826,128.5947723
중부동물병원약품,경상북도 의성군 의성읍 중앙길 16-1,,054-834-8575,,36.34593964,128.698288
중앙동물메디컬센터,대전 유성구 원신흥남로41번길 21 1층 ,월 10:00 - 22:00 | 화 10:00 - 22:00 | 수 10:00 - 22:00 | 목 10:00 - 22:00 | 금 10:00 - 22:00 | 토 10:00 - 22:00 | 일 10:00 - 18:00,02-512-3331,https://blog.naver.com/jaamc3331,37.51649857,127.0595016
중앙동물병원,서울특별시 성북구 돌곶이로22길 56-6 (석관동),매일 10:00 - 20:00 ,02-967-0300,,37.60891342,127.0592575
중앙동물병원,경기도 성남시 수정구 수정로 139-1 (태평동),월 10:00 - 19:00 | 화 10:00 - 19:00 | 수 10:00 - 19:00 | 목 10:00 - 18:00 | 금 10:00 - 19:00 | 토 10:00 - 16:00 | 일 정기휴무 (매주 일요일),031-755-9429,,37.44226074,127.1355896
중앙동물병원,경기도 안양시 만안구 안양로 150 (안양동),월 10:00 - 18:00 | 화 10:00 - 18:00 | 수 10:00 - 18:00 | 목 10:00 - 18:00 | 금 10:00 - 18:00 | 토 10:30 - 15:00 | 일 정기휴무 (매주 일요일) | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간,031-443-8875,https://www.instagram.com/gyeonggijungang,37.38782501,126.9309082
중앙동물병원,경기도 의왕시 철도박물관로 71 (삼동),월 09:30 - 19:30 | 화 09:30 - 19:30 | 수 09:30 - 19:30 | 목 09:30 - 19:30 | 금 09:30 - 19:30 | 토 09:30 - 17:00 | 일 정보없음,031-462-8250,,37.3205719,126.949379
중앙동물병원,강원특별자치도 강릉시 주문진읍 연주로 308-1,월 09:00 - 18:00 | 화 09:00 - 18:00 | 수 09:00 - 18:00 | 목 09:00 - 18:00 | 금 09:00 - 18:00 | 토 09:00 - 13:00 | 일 정기휴무 (매주 일요일) | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간,,,37.8799324,128.8267822
중앙동물병원,경상북도 의성군 다인면 다인장길 17-1,,,,36.44991302,128.3556366
중앙동물병원,충청남도 예산군 고덕면 고덕중앙로 86-1,,041-337-6434,,36.7472496,126.7038651
중앙동물병원 광주,광주광역시 남구 천변좌로 358 (구동),월 09:30 - 18:00 | 화 09:30 - 18:00 | 수 09:30 - 18:00 | 목 09:30 - 18:00 | 금 09:30 - 18:00 | 토 09:30 - 14:00 | 일 정기휴무 (매주 일요일) | 12:00 - 14:00 휴게시간 | 12:00 - 14:00 휴게시간 | 12:00 - 14:00 휴게시간 | 12:00 - 14:00 휴게시간 | 12:00 - 14:00 휴게시간,062-654-0079,,35.14648056,126.9114685
중앙동물병원,전라남도 담양군 담양읍 추성로 1327,월 09:00 - 18:00 | 화 09:00 - 18:00 | 수 09:00 - 18:00 | 목 09:00 - 18:00 | 금 09:00 - 18:00 | 토 10:00 - 16:00 | 일 10:00 - 16:00,061-381-2902,,35.32016754,126.9832382
중앙동물병원,충청남도 논산시 중앙로480번길 42 (반월동),,041-735-3490,,36.2062149,127.0880585
중앙동물병원,전라남도 고흥군 과역면 고흥로 2977,,061-832-9400,,34.6785965,127.3613815
중앙동물병원,충청남도 천안시 동남구 원거리7길 2 (원성동),,041-555-7575,,36.79895401,127.153801
중앙동물병원,"서울특별시 강북구 도봉로96길 88-5 (번동, 프로미스)",월 10:00 - 20:00 | 화 10:00 - 20:00 | 수 10:00 - 20:00 | 목 10:00 - 20:00 | 금 10:00 - 20:00 | 토 10:00 - 20:00 | 일 정기휴무 (매주 일요일),02-982-8698,,37.61697006,127.0303726
중앙동물병원,제주특별자치도 제주시 성신로 15 (연동),,064-749-7582,,33.49123001,126.4850693
중앙동물병원,충청남도 공주시 웅진로 231 (금성동),,041-853-1474,,36.46094894,127.123909
중앙동물병원,인천광역시 강화군 강화읍 중앙로74번길 8-1,,,,37.73667145,126.4875641
중앙동물병원,경상남도 사천시 중앙로 54-1 (선구동),월 10:00 - 19:00 | 화 10:00 - 19:00 | 수 10:00 - 19:00 | 목 10:00 - 19:00 | 금 10:00 - 18:30 | 토 10:00 - 13:00 | 일 정기휴무 (매주 일요일) | 13:00 - 14:00 휴게시간 | 18:00 접수마감 | 13:00 - 14:00 휴게시간 | 18:00 접수마감 | 13:00 - 14:00 휴게시간 | 18:00 접수마감 | 17:30 접수마감 | 12:00 접수마감 | 13:00 - 14:00 휴게시간 | 18:00 접수마감,0507-1340-8275,,34.93098831,128.0756531
중앙동물병원,경기도 양평군 양평읍 중앙로 71-1,월 10:00 - 21:00 | 화 10:00 - 21:00 | 수 10:00 - 21:00 | 목 10:00 - 21:00 | 금 10:00 - 21:00 | 토 10:00 - 15:00 | 일 10:00 - 15:00,031-772-1261,https://blog.naver.com/chungang_yp,37.49511337,127.4971771
중앙동물약품병원,인천광역시 미추홀구 경인로 417-1 (주안동),월 09:00 - 18:30 | 화 09:00 - 18:30 | 수 09:00 - 18:30 | 목 09:00 - 18:30 | 금 09:00 - 18:30 | 토 09:00 - 17:00 | 일 10:00 - 16:00,032-425-3100,,37.45830536,126.6865692
